Lvl,Mon,Main role,Atk Base,Str,Agi,Dex,Int,Vit,Base HP,Base ATK,Base Def
28,Elderroot,Tank,Strength-based,21,7,15,6,31,1662,69,9
29,Elderroot,Tank,Strength-based,21,7,16,6,32,1749,70,9
30,Elderroot,Tank,Strength-based,21,7,17,6,33,1838,71,9
31,Elderroot,Tank,Strength-based,22,7,17,6,34,1929,73,9
32,Elderroot,Tank,Strength-based,23,7,17,6,35,2025,76,10
33,Elderroot,Tank,Strength-based,24,7,18,7,35,2107,78,10
34,Elderroot,Tank,Strength-based,24,7,19,7,36,2205,79,10
35,Elderroot,Tank,Strength-based,25,7,19,7,37,2308,81,10
36,Elderroot,Tank,Strength-based,26,8,19,7,38,2415,84,11
37,Elderroot,Tank,Strength-based,26,8,20,8,39,2522,86,11
38,Elderroot,Tank,Strength-based,27,8,20,8,40,2633,88,11
39,Elderroot,Tank,Strength-based,27,9,21,8,41,2748,89,11
40,Elderroot,Tank,Strength-based,28,9,21,8,42,2865,92,12
41,Elderroot,Tank,Strength-based,30,9,22,8,42,2964,100,12
42,Elderroot,Tank,Strength-based,30,9,23,8,43,3087,101,12
43,Elderroot,Tank,Strength-based,30,9,23,8,45,3234,102,12
44,Elderroot,Tank,Strength-based,31,9,23,8,46,3363,104,12
45,Elderroot,Tank,Strength-based,32,9,24,9,46,3473,107,13
46,Elderroot,Tank,Strength-based,32,9,24,9,48,3631,108,13
47,Elderroot,Tank,Strength-based,33,9,26,9,48,3745,111,13
48,Elderroot,Tank,Strength-based,34,9,26,9,49,3887,113,13
49,Elderroot,Tank,Strength-based,34,9,26,9,51,4058,115,14
50,Elderroot,Tank,Strength-based,35,9,28,9,51,4179,117,14
51,Elderroot,Tank,Strength-based,36,9,28,9,52,4332,119,14
52,Elderroot,Tank,Strength-based,37,10,28,9,53,4485,121,14
53,Elderroot,Tank,Strength-based,37,10,29,10,54,4644,123,15
54,Elderroot,Tank,Strength-based,38,10,29,10,55,4806,125,15
55,Elderroot,Tank,Strength-based,38,11,30,10,56,4971,127,15
56,Elderroot,Tank,Strength-based,39,12,30,10,57,5140,129,15
57,Elderroot,Tank,Strength-based,40,12,30,11,58,5313,139,16
58,Elderroot,Tank,Strength-based,40,12,31,12,59,5488,140,16
59,Elderroot,Tank,Strength-based,41,12,31,12,60,5668,142,16
60,Elderroot,Tank,Strength-based,42,12,33,12,60,5814,144,16
61,Elderroot,Tank,Strength-based,42,12,33,12,62,6037,145,16
62,Elderroot,Tank,Strength-based,43,12,33,12,63,6228,148,17
63,Elderroot,Tank,Strength-based,44,12,35,12,63,6384,151,17
64,Elderroot,Tank,Strength-based,45,12,35,12,64,6581,153,17
65,Elderroot,Tank,Strength-based,45,12,35,12,66,6824,154,17
66,Elderroot,Tank,Strength-based,46,13,36,12,66,6986,157,18
67,Elderroot,Tank,Strength-based,47,13,36,13,67,7196,159,18
68,Elderroot,Tank,Strength-based,47,14,37,13,68,7408,160,18
69,Elderroot,Tank,Strength-based,48,14,37,14,69,7625,162,18
70,Elderroot,Tank,Strength-based,48,15,38,14,70,7845,164,19
71,Elderroot,Tank,Strength-based,49,15,38,15,71,8071,166,19
72,Elderroot,Tank,Strength-based,50,15,38,15,72,8300,177,19
73,Elderroot,Tank,Strength-based,51,16,40,15,72,8483,180,19
74,Elderroot,Tank,Strength-based,52,16,40,15,73,8719,182,19
75,Elderroot,Tank,Strength-based,52,16,40,15,75,9010,184,20
76,Elderroot,Tank,Strength-based,53,16,42,15,75,9203,186,20
77,Elderroot,Tank,Strength-based,53,16,42,15,77,9506,187,20
78,Elderroot,Tank,Strength-based,54,16,42,15,78,9759,189,20
79,Elderroot,Tank,Strength-based,56,16,43,15,78,9962,193,21
80,Elderroot,Tank,Strength-based,56,16,43,15,80,10281,194,21
81,Elderroot,Tank,Strength-based,56,16,44,16,81,10548,195,21
82,Elderroot,Tank,Strength-based,57,17,44,16,82,10819,197,21
83,Elderroot,Tank,Strength-based,58,17,46,16,82,11034,201,22
84,Elderroot,Tank,Strength-based,59,17,46,16,83,11313,203,22
85,Elderroot,Tank,Strength-based,59,17,46,16,85,11660,204,22
86,Elderroot,Tank,Strength-based,61,17,47,16,85,11886,218,22
87,Elderroot,Tank,Strength-based,61,17,48,17,86,12179,219,22
88,Elderroot,Tank,Strength-based,62,18,48,17,87,12476,222,23
89,Elderroot,Tank,Strength-based,62,18,49,18,88,12778,223,23
90,Elderroot,Tank,Strength-based,63,19,49,18,89,13084,225,23
91,Elderroot,Tank,Strength-based,63,19,51,18,90,13395,227,23
92,Elderroot,Tank,Strength-based,64,19,51,19,91,13711,230,24
93,Elderroot,Tank,Strength-based,65,19,51,19,92,14033,232,24
94,Elderroot,Tank,Strength-based,65,20,52,19,93,14359,233,24
95,Elderroot,Tank,Strength-based,66,20,52,20,94,14689,235,24
96,Elderroot,Tank,Strength-based,67,21,52,20,95,15024,238,25
97,Elderroot,Tank,Strength-based,67,21,53,20,96,15364,239,25
98,Elderroot,Tank,Strength-based,68,21,54,20,97,15710,241,25
99,Elderroot,Tank,Strength-based,69,21,54,20,98,16061,243,25
100,Elderroot,Tank,Strength-based,70,21,55,20,99,16417,260,26
1,Emberorchid,DPS,Int-Based,1,6,4,9,9,152,4,1
2,Emberorchid,DPS,Int-Based,1,6,4,10,9,164,4,1
3,Emberorchid,DPS,Int-Based,1,6,4,11,10,178,4,1
4,Emberorchid,DPS,Int-Based,1,6,4,12,10,192,4,1
5,Emberorchid,DPS,Int-Based,1,6,4,13,10,205,5,1
6,Emberorchid,DPS,Int-Based,1,6,4,14,10,221,5,1
7,Emberorchid,DPS,Int-Based,1,6,4,15,11,237,5,1
8,Emberorchid,DPS,Int-Based,1,6,4,16,11,254,5,1
9,Emberorchid,DPS,Int-Based,1,7,4,17,11,270,6,1
10,Emberorchid,DPS,Int-Based,1,7,4,18,11,287,6,1
11,Emberorchid,DPS,Int-Based,1,7,4,19,12,308,6,2
12,Emberorchid,DPS,Int-Based,1,8,4,20,12,325,6,2
13,Emberorchid,DPS,Int-Based,1,9,4,21,12,344,7,2
14,Emberorchid,DPS,Int-Based,1,10,4,21,13,367,7,2
15,Emberorchid,DPS,Int-Based,1,10,4,22,13,387,7,2
16,Emberorchid,DPS,Int-Based,1,10,4,23,14,412,7,2
17,Emberorchid,DPS,Int-Based,1,11,4,24,14,434,8,2
18,Emberorchid,DPS,Int-Based,1,11,4,24,16,464,8,2
19,Emberorchid,DPS,Int-Based,1,11,5,25,16,487,9,2
20,Emberorchid,DPS,Int-Based,1,11,6,26,16,510,9,2
21,Emberorchid,DPS,Int-Based,1,11,6,27,17,539,10,3
22,Emberorchid,DPS,Int-Based,1,12,6,28,17,565,10,3
23,Emberorchid,DPS,Int-Based,1,12,6,29,18,595,10,3
24,Emberorchid,DPS,Int-Based,1,13,6,29,19,627,10,3
25,Emberorchid,DPS,Int-Based,1,13,6,30,20,661,11,3
26,Emberorchid,DPS,Int-Based,1,14,7,31,20,688,11,3
27,Emberorchid,DPS,Int-Based,1,14,7,32,21,723,11,3
28,Emberorchid,DPS,Int-Based,1,15,7,33,21,753,11,3
29,Emberorchid,DPS,Int-Based,1,16,7,33,22,790,12,3
30,Emberorchid,DPS,Int-Based,1,16,7,34,23,829,12,3
31,Emberorchid,DPS,Int-Based,1,16,7,35,24,868,12,4
32,Emberorchid,DPS,Int-Based,1,17,7,36,24,900,12,4
33,Emberorchid,DPS,Int-Based,1,17,7,37,25,942,13,4
34,Emberorchid,DPS,Int-Based,1,18,8,38,25,976,13,4
35,Emberorchid,DPS,Int-Based,1,18,8,39,26,1019,13,4
36,Emberorchid,DPS,Int-Based,1,19,9,40,26,1055,13,4
37,Emberorchid,DPS,Int-Based,1,19,9,41,27,1101,14,4
38,Emberorchid,DPS,Int-Based,1,21,9,41,28,1148,14,4
39,Emberorchid,DPS,Int-Based,1,21,9,42,29,1197,14,4
40,Emberorchid,DPS,Int-Based,1,21,9,43,30,1245,14,4
41,Emberorchid,DPS,Int-Based,1,22,10,44,30,1287,16,5
42,Emberorchid,DPS,Int-Based,1,22,10,45,31,1337,16,5
43,Emberorchid,DPS,Int-Based,1,23,11,46,31,1380,16,5
44,Emberorchid,DPS,Int-Based,1,23,11,47,32,1434,16,5
45,Emberorchid,DPS,Int-Based,1,24,11,47,33,1489,17,5
46,Emberorchid,DPS,Int-Based,1,24,11,49,33,1534,17,5
47,Emberorchid,DPS,Int-Based,1,25,11,49,35,1603,17,5
48,Emberorchid,DPS,Int-Based,1,26,11,50,35,1651,17,5
49,Emberorchid,DPS,Int-Based,1,26,12,51,36,1712,18,5
50,Emberorchid,DPS,Int-Based,1,27,12,52,36,1761,18,5
51,Emberorchid,DPS,Int-Based,1,27,12,53,37,1823,18,6
52,Emberorchid,DPS,Int-Based,1,29,12,54,37,1874,18,6
53,Emberorchid,DPS,Int-Based,1,29,12,55,38,1940,19,6
54,Emberorchid,DPS,Int-Based,1,29,12,56,39,2007,19,6
55,Emberorchid,DPS,Int-Based,1,31,12,56,40,2074,19,6
56,Emberorchid,DPS,Int-Based,1,31,13,57,41,2144,19,6
57,Emberorchid,DPS,Int-Based,1,31,13,59,41,2201,20,6
58,Emberorchid,DPS,Int-Based,1,32,14,59,42,2273,20,6
59,Emberorchid,DPS,Int-Based,1,32,14,60,43,2346,20,6
60,Emberorchid,DPS,Int-Based,1,33,15,61,43,2405,21,6
61,Emberorchid,DPS,Int-Based,1,33,15,62,44,2482,22,7
62,Emberorchid,DPS,Int-Based,1,34,16,63,44,2543,22,7
63,Emberorchid,DPS,Int-Based,1,34,16,64,45,2623,22,7
64,Emberorchid,DPS,Int-Based,1,36,16,64,46,2703,22,7
65,Emberorchid,DPS,Int-Based,1,36,16,65,47,2787,23,7
66,Emberorchid,DPS,Int-Based,1,36,16,67,47,2851,23,7
67,Emberorchid,DPS,Int-Based,1,37,16,67,49,2957,23,7
68,Emberorchid,DPS,Int-Based,1,38,17,68,49,3024,23,7
69,Emberorchid,DPS,Int-Based,1,38,18,69,50,3114,24,7
70,Emberorchid,DPS,Int-Based,1,39,19,70,50,3183,24,7
71,Emberorchid,DPS,Int-Based,1,39,20,71,51,3275,25,8
72,Emberorchid,DPS,Int-Based,1,40,21,72,51,3346,25,8
73,Emberorchid,DPS,Int-Based,1,41,22,72,52,3441,26,8
74,Emberorchid,DPS,Int-Based,1,41,22,73,53,3537,26,8
75,Emberorchid,DPS,Int-Based,1,42,22,74,53,3612,26,8
76,Emberorchid,DPS,Int-Based,1,43,22,75,54,3711,26,8
77,Emberorchid,DPS,Int-Based,1,43,22,76,55,3813,27,8
78,Emberorchid,DPS,Int-Based,1,43,22,77,56,3917,27,8
79,Emberorchid,DPS,Int-Based,1,44,22,78,57,4020,27,8
80,Emberorchid,DPS,Int-Based,1,45,22,79,57,4102,27,8
81,Emberorchid,DPS,Int-Based,1,46,22,80,58,4210,28,9
82,Emberorchid,DPS,Int-Based,1,46,22,81,59,4320,28,9
83,Emberorchid,DPS,Int-Based,1,48,22,82,59,4404,28,9
84,Emberorchid,DPS,Int-Based,1,48,22,83,60,4518,28,9
85,Emberorchid,DPS,Int-Based,1,48,22,84,61,4633,29,9
86,Emberorchid,DPS,Int-Based,1,49,22,85,62,4749,29,9
87,Emberorchid,DPS,Int-Based,1,51,22,85,63,4868,29,9
88,Emberorchid,DPS,Int-Based,1,51,22,86,64,4990,29,9
89,Emberorchid,DPS,Int-Based,1,51,22,88,64,5082,30,9
90,Emberorchid,DPS,Int-Based,1,53,22,88,65,5205,30,9
91,Emberorchid,DPS,Int-Based,1,53,22,89,66,5331,30,10
92,Emberorchid,DPS,Int-Based,1,53,22,90,67,5460,30,10
93,Emberorchid,DPS,Int-Based,1,54,22,91,68,5591,31,10
94,Emberorchid,DPS,Int-Based,1,55,22,92,68,5690,31,10
95,Emberorchid,DPS,Int-Based,1,56,22,93,69,5823,31,10
96,Emberorchid,DPS,Int-Based,1,56,22,94,70,5960,31,10
97,Emberorchid,DPS,Int-Based,1,58,22,95,70,6062,32,10
98,Emberorchid,DPS,Int-Based,1,58,22,96,71,6202,32,10
99,Emberorchid,DPS,Int-Based,1,58,22,97,72,6343,32,10
100,Emberorchid,DPS,Int-Based,1,59,22,98,73,6487,33,11
1,Glowcap,Supp,Int-Based,1,5,5,9,9,163,5,1
2,Glowcap,Supp,Int-Based,1,5,5,10,9,175,5,1
3,Glowcap,Supp,Int-Based,1,5,5,11,10,191,5,1
4,Glowcap,Supp,Int-Based,1,5,5,12,10,204,5,1
5,Glowcap,Supp,Int-Based,1,5,5,13,10,220,5,1
6,Glowcap,Supp,Int-Based,1,6,5,13,11,237,6,1
7,Glowcap,Supp,Int-Based,1,6,5,14,11,253,6,1
8,Glowcap,Supp,Int-Based,1,6,6,15,11,269,6,1
9,Glowcap,Supp,Int-Based,1,6,6,15,12,290,6,1
10,Glowcap,Supp,Int-Based,1,7,6,16,12,308,6,1
11,Glowcap,Supp,Int-Based,1,7,7,17,12,327,7,2
12,Glowcap,Supp,Int-Based,1,8,7,17,13,349,7,2
13,Glowcap,Supp,Int-Based,1,8,8,18,13,369,7,2
14,Glowcap,Supp,Int-Based,1,9,8,18,14,393,7,2
15,Glowcap,Supp,Int-Based,1,9,9,19,14,414,7,2
16,Glowcap,Supp,Int-Based,1,9,9,20,15,440,8,2
17,Glowcap,Supp,Int-Based,1,9,9,21,16,467,8,2
18,Glowcap,Supp,Int-Based,1,9,9,21,18,500,8,2
19,Glowcap,Supp,Int-Based,1,10,9,22,18,525,8,2
20,Glowcap,Supp,Int-Based,1,10,10,23,18,549,10,2
21,Glowcap,Supp,Int-Based,1,10,10,24,19,580,10,3
22,Glowcap,Supp,Int-Based,1,10,10,25,20,613,10,3
23,Glowcap,Supp,Int-Based,1,10,10,26,21,646,10,3
24,Glowcap,Supp,Int-Based,1,11,10,27,21,675,10,3
25,Glowcap,Supp,Int-Based,1,11,10,28,22,710,11,3
26,Glowcap,Supp,Int-Based,1,11,10,29,23,746,11,3
27,Glowcap,Supp,Int-Based,1,11,10,30,24,783,11,3
28,Glowcap,Supp,Int-Based,1,11,10,31,25,822,11,3
29,Glowcap,Supp,Int-Based,1,11,10,31,27,869,11,3
30,Glowcap,Supp,Int-Based,1,12,10,32,27,904,12,3
31,Glowcap,Supp,Int-Based,1,12,10,33,28,945,12,4
32,Glowcap,Supp,Int-Based,1,12,10,34,29,989,12,4
33,Glowcap,Supp,Int-Based,1,12,10,35,30,1034,12,4
34,Glowcap,Supp,Int-Based,1,12,10,36,31,1080,13,4
35,Glowcap,Supp,Int-Based,1,13,10,37,31,1120,13,4
36,Glowcap,Supp,Int-Based,1,13,10,38,32,1168,13,4
37,Glowcap,Supp,Int-Based,1,13,10,39,33,1218,13,4
38,Glowcap,Supp,Int-Based,1,13,10,40,34,1268,13,4
39,Glowcap,Supp,Int-Based,1,13,10,41,35,1321,14,4
40,Glowcap,Supp,Int-Based,1,13,10,42,36,1374,14,4
41,Glowcap,Supp,Int-Based,1,13,10,43,37,1430,14,5
42,Glowcap,Supp,Int-Based,1,13,10,44,38,1487,14,5
43,Glowcap,Supp,Int-Based,1,13,10,45,39,1545,14,5
44,Glowcap,Supp,Int-Based,1,13,10,46,40,1604,15,5
45,Glowcap,Supp,Int-Based,1,13,10,47,41,1666,15,5
46,Glowcap,Supp,Int-Based,1,13,10,48,42,1728,15,5
47,Glowcap,Supp,Int-Based,1,13,10,49,43,1791,15,5
48,Glowcap,Supp,Int-Based,1,13,10,50,44,1857,15,5
49,Glowcap,Supp,Int-Based,1,13,10,51,45,1925,16,5
50,Glowcap,Supp,Int-Based,1,14,11,52,45,1979,16,5
51,Glowcap,Supp,Int-Based,1,14,11,53,46,2049,16,6
52,Glowcap,Supp,Int-Based,1,14,11,54,47,2121,16,6
53,Glowcap,Supp,Int-Based,1,14,11,55,48,2193,17,6
54,Glowcap,Supp,Int-Based,1,14,11,56,49,2267,17,6
55,Glowcap,Supp,Int-Based,1,14,11,57,50,2344,17,6
56,Glowcap,Supp,Int-Based,1,14,11,58,51,2422,17,6
57,Glowcap,Supp,Int-Based,1,15,12,58,52,2500,17,6
58,Glowcap,Supp,Int-Based,1,15,12,59,53,2582,18,6
59,Glowcap,Supp,Int-Based,1,15,12,61,53,2646,18,6
60,Glowcap,Supp,Int-Based,1,17,13,61,54,2731,18,6
61,Glowcap,Supp,Int-Based,1,17,13,62,55,2816,18,7
62,Glowcap,Supp,Int-Based,1,17,13,63,56,2904,18,7
63,Glowcap,Supp,Int-Based,1,17,13,64,57,2993,19,7
64,Glowcap,Supp,Int-Based,1,17,13,65,58,3084,19,7
65,Glowcap,Supp,Int-Based,1,17,13,66,59,3176,19,7
66,Glowcap,Supp,Int-Based,1,18,14,67,59,3251,19,7
67,Glowcap,Supp,Int-Based,1,18,15,68,60,3347,21,7
68,Glowcap,Supp,Int-Based,1,18,15,69,61,3443,21,7
69,Glowcap,Supp,Int-Based,1,20,16,69,62,3542,21,7
70,Glowcap,Supp,Int-Based,1,20,16,70,63,3644,21,7
71,Glowcap,Supp,Int-Based,1,20,16,71,64,3747,21,8
72,Glowcap,Supp,Int-Based,1,20,16,72,65,3852,22,8
73,Glowcap,Supp,Int-Based,1,20,16,73,66,3960,22,8
74,Glowcap,Supp,Int-Based,1,21,18,74,66,4043,22,8
75,Glowcap,Supp,Int-Based,1,21,18,75,67,4154,22,8
76,Glowcap,Supp,Int-Based,1,21,18,76,68,4267,22,8
77,Glowcap,Supp,Int-Based,1,21,18,77,69,4380,23,8
78,Glowcap,Supp,Int-Based,1,22,18,77,71,4522,23,8
79,Glowcap,Supp,Int-Based,1,22,18,79,71,4615,23,8
80,Glowcap,Supp,Int-Based,1,22,18,80,72,4735,23,8
81,Glowcap,Supp,Int-Based,1,23,20,80,73,4857,24,9
82,Glowcap,Supp,Int-Based,1,23,20,81,74,4981,25,9
83,Glowcap,Supp,Int-Based,1,23,20,82,75,5108,25,9
84,Glowcap,Supp,Int-Based,1,25,20,83,75,5206,25,9
85,Glowcap,Supp,Int-Based,1,25,20,84,76,5336,25,9
86,Glowcap,Supp,Int-Based,1,25,21,85,77,5467,26,9
87,Glowcap,Supp,Int-Based,1,25,21,86,78,5601,26,9
88,Glowcap,Supp,Int-Based,1,25,21,87,79,5738,26,9
89,Glowcap,Supp,Int-Based,1,25,21,88,80,5877,26,9
90,Glowcap,Supp,Int-Based,1,26,21,89,81,6016,26,9
91,Glowcap,Supp,Int-Based,1,26,21,90,82,6158,27,10
92,Glowcap,Supp,Int-Based,1,28,22,90,83,6304,27,10
93,Glowcap,Supp,Int-Based,1,28,22,92,83,6415,27,10
94,Glowcap,Supp,Int-Based,1,28,22,93,84,6565,27,10
95,Glowcap,Supp,Int-Based,1,29,23,93,85,6715,27,10
96,Glowcap,Supp,Int-Based,1,29,24,94,86,6868,28,10
97,Glowcap,Supp,Int-Based,1,29,24,95,87,7023,28,10
98,Glowcap,Supp,Int-Based,1,29,24,96,88,7181,28,10
99,Glowcap,Supp,Int-Based,1,29,24,97,89,7342,28,10
100,Glowcap,Supp,Int-Based,1,30,24,98,90,7505,29,11
1,Marigloom,Supp,Int-Based,1,5,5,9,9,163,5,1
2,Marigloom,Supp,Int-Based,1,5,5,10,9,175,5,1
3,Marigloom,Supp,Int-Based,1,5,5,11,10,190,5,1
4,Marigloom,Supp,Int-Based,1,5,5,12,10,204,5,1
5,Marigloom,Supp,Int-Based,1,5,5,13,10,218,5,1
6,Marigloom,Supp,Int-Based,1,6,5,13,11,236,6,1
7,Marigloom,Supp,Int-Based,1,6,5,14,11,251,6,1
8,Marigloom,Supp,Int-Based,1,6,6,15,11,268,6,1
9,Marigloom,Supp,Int-Based,1,6,6,15,12,288,6,1
10,Marigloom,Supp,Int-Based,1,7,6,16,12,305,6,1
11,Marigloom,Supp,Int-Based,1,8,6,16,13,327,7,1
12,Marigloom,Supp,Int-Based,1,8,7,17,13,346,7,2
13,Marigloom,Supp,Int-Based,1,9,7,17,14,369,7,2
14,Marigloom,Supp,Int-Based,1,9,8,18,14,389,7,2
15,Marigloom,Supp,Int-Based,1,10,8,19,14,411,7,2
16,Marigloom,Supp,Int-Based,1,10,8,20,15,437,8,2
17,Marigloom,Supp,Int-Based,1,10,8,21,16,464,8,2
18,Marigloom,Supp,Int-Based,1,10,8,21,18,495,8,2
19,Marigloom,Supp,Int-Based,1,10,9,22,18,520,8,2
20,Marigloom,Supp,Int-Based,1,10,9,22,20,554,9,2
21,Marigloom,Supp,Int-Based,1,10,9,23,21,585,9,2
22,Marigloom,Supp,Int-Based,1,11,9,24,21,612,9,2
23,Marigloom,Supp,Int-Based,1,11,9,26,21,640,9,3
24,Marigloom,Supp,Int-Based,1,12,9,26,22,674,9,3
25,Marigloom,Supp,Int-Based,1,13,9,27,22,702,10,3
26,Marigloom,Supp,Int-Based,1,13,9,28,23,739,10,3
27,Marigloom,Supp,Int-Based,1,13,9,29,24,776,10,3
28,Marigloom,Supp,Int-Based,1,13,9,30,25,815,10,3
29,Marigloom,Supp,Int-Based,1,13,9,31,26,854,10,3
30,Marigloom,Supp,Int-Based,1,13,9,31,28,901,11,3
31,Marigloom,Supp,Int-Based,1,13,9,32,29,942,11,3
32,Marigloom,Supp,Int-Based,1,13,9,33,30,986,11,3
33,Marigloom,Supp,Int-Based,1,13,9,34,31,1030,11,3
34,Marigloom,Supp,Int-Based,1,14,9,35,31,1068,12,4
35,Marigloom,Supp,Int-Based,1,14,9,36,32,1115,12,4
36,Marigloom,Supp,Int-Based,1,14,9,38,32,1155,12,4
37,Marigloom,Supp,Int-Based,1,14,9,39,33,1204,12,4
38,Marigloom,Supp,Int-Based,1,14,9,40,34,1255,12,4
39,Marigloom,Supp,Int-Based,1,14,9,41,35,1306,13,4
40,Marigloom,Supp,Int-Based,1,14,9,41,37,1370,13,4
41,Marigloom,Supp,Int-Based,1,14,9,42,38,1425,13,4
42,Marigloom,Supp,Int-Based,1,14,9,43,39,1481,13,4
43,Marigloom,Supp,Int-Based,1,14,9,44,40,1538,13,4
44,Marigloom,Supp,Int-Based,1,14,9,45,41,1597,14,4
45,Marigloom,Supp,Int-Based,1,15,10,46,41,1646,15,5
46,Marigloom,Supp,Int-Based,1,15,10,47,42,1708,15,5
47,Marigloom,Supp,Int-Based,1,15,10,48,43,1771,15,5
48,Marigloom,Supp,Int-Based,1,15,10,49,44,1836,15,5
49,Marigloom,Supp,Int-Based,1,15,10,50,45,1902,16,5
50,Marigloom,Supp,Int-Based,1,15,10,51,46,1969,16,5
51,Marigloom,Supp,Int-Based,1,15,10,52,47,2038,16,5
52,Marigloom,Supp,Int-Based,1,15,10,53,48,2110,16,5
53,Marigloom,Supp,Int-Based,1,15,10,54,49,2182,17,5
54,Marigloom,Supp,Int-Based,1,15,10,55,50,2256,17,5
55,Marigloom,Supp,Int-Based,1,15,10,56,51,2331,17,5
56,Marigloom,Supp,Int-Based,1,15,10,57,52,2409,17,6
57,Marigloom,Supp,Int-Based,1,15,10,58,53,2487,17,6
58,Marigloom,Supp,Int-Based,1,15,10,59,54,2567,18,6
59,Marigloom,Supp,Int-Based,1,15,10,60,55,2650,18,6
60,Marigloom,Supp,Int-Based,1,17,10,61,55,2715,18,6
61,Marigloom,Supp,Int-Based,1,17,10,62,56,2801,18,6
62,Marigloom,Supp,Int-Based,1,17,10,63,57,2887,18,6
63,Marigloom,Supp,Int-Based,1,17,10,64,58,2976,19,6
64,Marigloom,Supp,Int-Based,1,17,10,65,59,3065,19,6
65,Marigloom,Supp,Int-Based,1,17,10,66,60,3158,19,6
66,Marigloom,Supp,Int-Based,1,17,11,67,61,3252,19,6
67,Marigloom,Supp,Int-Based,1,19,11,67,62,3346,20,7
68,Marigloom,Supp,Int-Based,1,19,11,68,63,3444,20,7
69,Marigloom,Supp,Int-Based,1,19,11,69,64,3544,20,7
70,Marigloom,Supp,Int-Based,1,19,11,70,65,3644,20,7
71,Marigloom,Supp,Int-Based,1,20,13,71,65,3724,20,7
72,Marigloom,Supp,Int-Based,1,20,13,72,66,3827,21,7
73,Marigloom,Supp,Int-Based,1,20,13,73,67,3934,21,7
74,Marigloom,Supp,Int-Based,1,20,13,74,68,4042,21,7
75,Marigloom,Supp,Int-Based,1,21,13,74,70,4176,21,7
76,Marigloom,Supp,Int-Based,1,21,13,76,70,4263,21,7
77,Marigloom,Supp,Int-Based,1,21,13,77,71,4377,22,7
78,Marigloom,Supp,Int-Based,1,23,13,77,72,4492,22,8
79,Marigloom,Supp,Int-Based,1,23,13,78,73,4610,22,8
80,Marigloom,Supp,Int-Based,1,23,13,80,73,4703,22,8
81,Marigloom,Supp,Int-Based,1,23,14,81,74,4825,22,8
82,Marigloom,Supp,Int-Based,1,23,14,82,75,4947,23,8
83,Marigloom,Supp,Int-Based,1,24,16,82,76,5072,24,8
84,Marigloom,Supp,Int-Based,1,24,16,83,77,5200,24,8
85,Marigloom,Supp,Int-Based,1,24,16,84,78,5329,24,8
86,Marigloom,Supp,Int-Based,1,24,16,85,79,5459,25,8
87,Marigloom,Supp,Int-Based,1,24,16,86,80,5594,25,8
88,Marigloom,Supp,Int-Based,1,27,16,86,81,5728,25,8
89,Marigloom,Supp,Int-Based,1,27,16,87,82,5867,25,9
90,Marigloom,Supp,Int-Based,1,27,16,89,82,5973,25,9
91,Marigloom,Supp,Int-Based,1,27,16,90,83,6115,26,9
92,Marigloom,Supp,Int-Based,1,27,17,91,84,6257,26,9
93,Marigloom,Supp,Int-Based,1,27,17,92,85,6404,26,9
94,Marigloom,Supp,Int-Based,1,29,18,92,86,6552,26,9
95,Marigloom,Supp,Int-Based,1,29,18,93,87,6702,26,9
96,Marigloom,Supp,Int-Based,1,29,18,94,88,6854,27,9
97,Marigloom,Supp,Int-Based,1,29,18,95,89,7010,27,9
98,Marigloom,Supp,Int-Based,1,29,18,96,90,7166,27,9
99,Marigloom,Supp,Int-Based,1,30,18,97,91,7324,27,9
100,Marigloom,Supp,Int-Based,1,30,18,98,92,7488,28,10
1,Mossling,Tank / Supp,Strength-based,6,2,4,8,9,196,14,3
2,Mossling,Tank / Supp,Strength-based,6,2,4,8,10,221,15,3
3,Mossling,Tank / Supp,Strength-based,6,2,4,9,11,247,16,3
4,Mossling,Tank / Supp,Strength-based,6,2,4,9,12,275,17,3
5,Mossling,Tank / Supp,Strength-based,6,2,4,9,13,305,18,3
6,Mossling,Tank / Supp,Strength-based,6,2,4,9,14,336,19,4
7,Mossling,Tank / Supp,Strength-based,6,2,5,10,14,365,21,4
8,Mossling,Tank / Supp,Strength-based,7,2,5,10,15,400,23,4
9,Mossling,Tank / Supp,Strength-based,7,2,6,11,15,432,25,4
10,Mossling,Tank / Supp,Strength-based,7,2,6,11,16,469,26,5
11,Mossling,Tank / Supp,Strength-based,7,2,6,12,17,508,27,5
12,Mossling,Tank / Supp,Strength-based,8,2,6,12,18,549,29,5
13,Mossling,Tank / Supp,Strength-based,9,2,6,13,18,587,31,5
14,Mossling,Tank / Supp,Strength-based,9,2,7,13,19,630,32,5
15,Mossling,Tank / Supp,Strength-based,10,2,7,13,20,676,35,6
16,Mossling,Tank / Supp,Strength-based,10,2,7,14,21,724,36,6
17,Mossling,Tank / Supp,Strength-based,10,2,8,15,21,768,38,6
18,Mossling,Tank / Supp,Strength-based,11,2,8,15,22,819,40,6
19,Mossling,Tank / Supp,Strength-based,11,2,8,16,23,872,41,7
20,Mossling,Tank / Supp,Strength-based,12,2,8,17,23,920,43,7
21,Mossling,Tank / Supp,Strength-based,12,2,9,17,24,977,44,7
22,Mossling,Tank / Supp,Strength-based,12,2,9,18,25,1035,45,7
23,Mossling,Tank / Supp,Strength-based,12,2,9,19,26,1096,46,7
